20	20
1476	4	3	(94,94,94)	2	(60,61,62)	19	(12,12,12)	11	(63,68,73)	10	(35,40,45)	13	(73,84,95)	16	(30,30,30)	15	(14,16,18)	1	(34,34,34)	0	(89,92,95)	12	(48,53,58)	17	(50,55,60)	18	(56,61,66)	9	(60,67,74)	5	(28,30,32)	7	(80,88,96)	14	(11,12,13)	4	(20,20,20)	8	(16,16,16)	6	(49,51,53)
1386	4	14	(21,22,23)	12	(73,75,77)	4	(26,29,32)	17	(80,87,94)	7	(44,47,50)	2	(44,48,52)	10	(19,21,23)	15	(44,46,48)	8	(70,77,84)	9	(33,35,37)	3	(10,10,10)	6	(87,92,97)	16	(8,9,10)	13	(70,75,80)	11	(37,40,43)	1	(86,89,92)	0	(82,86,90)	5	(31,33,35)	19	(2,2,2)	18	(1,1,1)
1570	4	18	(32,32,32)	17	(8,8,8)	0	(98,99,100)	13	(13,14,15)	7	(36,41,46)	1	(48,53,58)	11	(85,97,109)	19	(19,19,19)	5	(37,39,41)	3	(18,20,22)	2	(86,91,96)	16	(49,54,59)	15	(84,97,110)	4	(71,79,87)	8	(20,21,22)	14	(21,22,23)	9	(82,93,104)	12	(67,67,67)	10	(16,17,18)	6	(78,84,90)
1330	4	17	(12,13,14)	10	(39,43,47)	8	(85,97,109)	12	(40,41,42)	5	(4,4,4)	16	(32,35,38)	14	(6,6,6)	11	(83,93,103)	6	(29,32,35)	1	(31,35,39)	9	(2,2,2)	4	(49,54,59)	19	(75,77,79)	0	(8,9,10)	18	(88,97,106)	15	(10,10,10)	3	(45,45,45)	2	(75,81,87)	13	(66,76,86)	7	(36,37,38)
1647	2	8	(23,26,29)	12	(67,70,73)	1	(29,33,37)	10	(51,58,65)	13	(34,38,42)	15	(70,77,84)	5	(75,86,97)	17	(51,53,55)	9	(44,47,50)	7	(19,20,21)	18	(65,71,77)	3	(61,69,77)	4	(91,95,99)	0	(4,4,4)	2	(21,23,25)	14	(77,89,101)	19	(76,87,98)	11	(20,20,20)	16	(64,67,70)	6	(61,65,69)
1717	2	6	(76,86,96)	0	(65,73,81)	9	(85,93,101)	16	(24,26,28)	14	(92,98,104)	18	(36,37,38)	17	(58,67,76)	10	(77,87,97)	2	(33,33,33)	13	(6,6,6)	11	(64,68,72)	7	(15,16,17)	19	(12,12,12)	1	(5,5,5)	8	(30,33,36)	3	(82,87,92)	4	(91,96,101)	15	(43,46,49)	12	(85,87,89)	5	(80,89,98)
1522	2	12	(3,3,3)	1	(32,34,36)	6	(2,2,2)	14	(82,96,110)	11	(61,67,73)	15	(37,37,37)	3	(28,30,32)	10	(47,50,53)	9	(81,84,87)	19	(26,27,28)	5	(36,37,38)	17	(83,89,95)	2	(80,92,104)	4	(60,68,76)	8	(19,20,21)	18	(71,80,89)	7	(66,76,86)	0	(64,74,84)	13	(10,11,12)	16	(38,38,38)
1735	2	5	(56,60,64)	12	(85,97,109)	19	(41,42,43)	1	(63,73,83)	8	(25,28,31)	13	(66,69,72)	18	(77,90,103)	9	(41,44,47)	10	(27,27,27)	2	(48,54,60)	17	(23,24,25)	3	(33,36,39)	15	(82,82,82)	6	(13,13,13)	16	(31,33,35)	7	(78,80,82)	0	(40,44,48)	4	(87,99,111)	11	(69,80,91)	14	(76,82,88)
1333	2	2	(79,79,79)	8	(54,62,70)	3	(28,31,34)	10	(24,27,30)	16	(66,72,78)	15	(12,12,12)	0	(4,4,4)	17	(4,4,4)	7	(11,11,11)	13	(33,35,37)	5	(72,83,94)	14	(54,57,60)	12	(18,19,20)	9	(77,80,83)	19	(20,20,20)	6	(15,16,17)	18	(93,96,99)	11	(23,24,25)	4	(61,64,67)	1	(87,93,99)
1638	2	17	(56,61,66)	2	(81,86,91)	7	(41,46,51)	19	(56,58,60)	11	(2,2,2)	16	(18,19,20)	13	(46,46,46)	10	(43,50,57)	15	(69,79,89)	1	(78,84,90)	5	(13,14,15)	6	(14,16,18)	8	(70,76,82)	9	(80,89,98)	3	(77,85,93)	12	(80,86,92)	18	(53,60,67)	14	(40,44,48)	0	(25,28,31)	4	(55,63,71)
