30	20
1563	4	3	(80,86,92)	17	(5,5,5)	14	(21,21,21)	10	(67,67,67)	5	(78,87,96)	12	(88,90,92)	18	(21,21,21)	8	(75,87,99)	15	(77,82,87)	4	(64,68,72)	1	(22,25,28)	7	(9,10,11)	9	(55,58,61)	6	(61,65,69)	16	(20,20,20)	0	(34,34,34)	13	(11,12,13)	2	(31,35,39)	11	(60,63,66)	19	(40,41,42)
1968	4	8	(88,91,94)	7	(76,80,84)	12	(34,38,42)	14	(75,79,83)	1	(59,66,73)	4	(6,6,6)	17	(19,21,23)	19	(83,89,95)	9	(50,50,50)	15	(82,93,104)	0	(49,52,55)	3	(33,33,33)	2	(82,82,82)	6	(47,51,55)	11	(84,90,96)	16	(55,55,55)	10	(85,99,113)	5	(65,75,85)	18	(21,22,23)	13	(54,58,62)
1064	4	18	(54,59,64)	14	(22,22,22)	1	(10,10,10)	11	(1,1,1)	0	(73,75,77)	6	(1,1,1)	12	(30,35,40)	4	(15,15,15)	15	(38,39,40)	5	(26,28,30)	13	(27,29,31)	17	(8,8,8)	9	(58,65,72)	16	(42,45,48)	8	(5,5,5)	2	(82,90,98)	19	(17,18,19)	3	(11,11,11)	7	(35,39,43)	10	(68,70,72)
1483	4	15	(20,20,20)	1	(36,39,42)	4	(2,2,2)	11	(29,32,35)	3	(41,44,47)	2	(78,85,92)	17	(27,30,33)	10	(66,68,70)	14	(66,67,68)	13	(57,57,57)	16	(14,14,14)	7	(69,75,81)	18	(63,71,79)	0	(37,41,45)	12	(36,36,36)	5	(30,33,36)	8	(70,72,74)	9	(28,32,36)	6	(87,92,97)	19	(17,17,17)
1793	4	5	(80,82,84)	10	(62,71,80)	15	(53,55,57)	13	(26,28,30)	16	(71,73,75)	19	(12,12,12)	18	(18,18,18)	2	(37,41,45)	4	(67,78,89)	7	(66,71,76)	8	(26,26,26)	17	(87,97,107)	11	(23,23,23)	9	(62,65,68)	14	(52,54,56)	6	(79,88,97)	3	(87,94,101)	0	(25,28,31)	12	(22,22,22)	1	(89,95,101)
1580	4	9	(5,5,5)	16	(27,29,31)	1	(64,73,82)	5	(65,69,73)	6	(49,51,53)	11	(69,70,71)	13	(23,24,25)	14	(78,89,100)	2	(19,21,23)	0	(83,89,95)	4	(73,83,93)	17	(13,14,15)	15	(60,61,62)	19	(12,12,12)	10	(91,97,103)	18	(54,57,60)	8	(56,61,66)	3	(56,61,66)	7	(17,19,21)	12	(3,3,3)
1566	2	2	(37,43,49)	6	(4,4,4)	7	(29,32,35)	14	(4,4,4)	4	(83,96,109)	12	(31,34,37)	15	(20,21,22)	16	(2,2,2)	13	(33,33,33)	5	(75,77,79)	1	(59,62,65)	10	(37,39,41)	0	(81,89,97)	17	(84,90,96)	9	(86,90,94)	18	(41,42,43)	3	(16,16,16)	19	(68,73,78)	8	(67,75,83)	11	(57,57,57)
1494	2	8	(73,78,83)	14	(62,63,64)	13	(26,26,26)	16	(45,48,51)	10	(9,9,9)	7	(24,26,28)	2	(52,55,58)	19	(80,93,106)	0	(15,15,15)	6	(84,85,86)	5	(39,39,39)	12	(81,87,93)	4	(66,66,66)	11	(53,54,55)	1	(66,68,70)	3	(30,30,30)	18	(7,7,7)	17	(45,52,59)	9	(2,2,2)	15	(27,31,35)
1745	2	3	(53,55,57)	0	(82,87,92)	14	(9,10,11)	4	(5,5,5)	15	(43,48,53)	6	(72,78,84)	8	(78,87,96)	5	(7,8,9)	17	(61,70,79)	9	(69,69,69)	13	(52,57,62)	16	(83,85,87)	1	(52,58,64)	2	(65,74,83)	12	(86,92,98)	10	(76,77,78)	18	(50,54,58)	19	(43,43,43)	7	(25,28,31)	11	(6,6,6)
1803	2	1	(40,42,44)	19	(68,71,74)	0	(68,68,68)	7	(66,77,88)	2	(19,19,19)	6	(12,12,12)	10	(51,59,67)	4	(70,74,78)	17	(65,71,77)	5	(20,22,24)	12	(7,7,7)	13	(49,53,57)	14	(87,99,111)	15	(71,71,71)	18	(78,88,98)	16	(79,91,103)	3	(21,22,23)	8	(42,46,50)	9	(72,80,88)	11	(52,55,58)
1828	2	9	(67,77,87)	0	(15,17,19)	1	(74,79,84)	13	(1,1,1)	3	(64,72,80)	16	(85,88,91)	14	(36,42,48)	2	(80,83,86)	5	(81,84,87)	12	(7,8,9)	7	(39,40,41)	8	(84,91,98)	19	(63,66,69)	4	(83,85,87)	18	(38,43,48)	10	(45,51,57)	11	(86,94,102)	6	(23,23,23)	15	(75,84,93)	17	(15,15,15)
