20	20
1441	4	18	(77,84,91)	15	(9,9,9)	6	(32,34,36)	8	(62,62,62)	14	(11,11,11)	12	(56,60,64)	19	(40,43,46)	11	(45,52,59)	7	(70,77,84)	4	(33,37,41)	9	(13,15,17)	16	(41,43,45)	10	(8,8,8)	13	(5,5,5)	3	(32,36,40)	5	(53,56,59)	2	(40,46,52)	0	(47,51,55)	1	(79,86,93)	17	(82,86,90)
1512	4	18	(55,61,67)	13	(55,56,57)	8	(60,60,60)	3	(78,78,78)	1	(72,73,74)	19	(12,12,12)	14	(8,8,8)	16	(15,16,17)	0	(11,12,13)	2	(62,63,64)	9	(31,31,31)	10	(59,62,65)	11	(91,97,103)	4	(49,53,57)	5	(1,1,1)	12	(3,3,3)	6	(88,99,110)	7	(58,65,72)	15	(62,63,64)	17	(29,32,35)
1422	4	10	(82,86,90)	7	(50,53,56)	4	(58,59,60)	17	(12,12,12)	14	(32,34,36)	0	(27,27,27)	8	(2,2,2)	1	(79,86,93)	16	(73,85,97)	5	(21,21,21)	3	(51,58,65)	13	(69,70,71)	2	(52,55,58)	15	(68,77,86)	6	(15,15,15)	18	(19,20,21)	19	(32,32,32)	12	(39,42,45)	11	(17,17,17)	9	(35,38,41)
1675	4	2	(3,3,3)	19	(12,13,14)	5	(59,67,75)	16	(13,13,13)	11	(59,63,67)	15	(86,88,90)	13	(67,68,69)	4	(21,21,21)	0	(19,21,23)	8	(76,86,96)	17	(7,7,7)	6	(83,91,99)	18	(8,8,8)	10	(52,56,60)	9	(84,92,100)	3	(51,58,65)	1	(91,94,97)	7	(47,54,61)	12	(49,57,65)	14	(78,87,96)
1294	2	12	(26,29,32)	15	(73,74,75)	2	(77,89,101)	3	(17,18,19)	11	(37,38,39)	7	(69,75,81)	10	(17,18,19)	17	(15,15,15)	9	(94,95,96)	16	(10,11,12)	0	(22,24,26)	13	(4,4,4)	4	(12,12,12)	14	(15,17,19)	1	(34,34,34)	19	(31,35,39)	8	(57,62,67)	6	(90,90,90)	5	(43,48,53)	18	(21,21,21)
1745	2	6	(11,11,11)	12	(13,14,15)	13	(77,90,103)	8	(71,74,77)	14	(66,67,68)	0	(79,91,103)	5	(66,70,74)	11	(8,8,8)	7	(7,7,7)	2	(49,49,49)	19	(12,13,14)	3	(74,78,82)	1	(75,75,75)	18	(80,80,80)	4	(30,31,32)	15	(21,22,23)	10	(87,99,111)	16	(63,66,69)	9	(72,80,88)	17	(61,66,71)
1659	2	11	(95,97,99)	15	(60,63,66)	17	(11,11,11)	7	(66,71,76)	18	(1,1,1)	9	(58,63,68)	12	(68,70,72)	4	(32,33,34)	16	(67,74,81)	1	(72,76,80)	2	(75,86,97)	10	(76,87,98)	8	(9,9,9)	5	(17,18,19)	0	(45,51,57)	3	(24,27,30)	14	(42,48,54)	6	(30,31,32)	13	(39,45,51)	19	(75,76,77)
1214	2	18	(17,19,21)	17	(58,64,70)	0	(89,94,99)	7	(4,4,4)	4	(76,81,86)	12	(5,5,5)	1	(63,72,81)	10	(29,30,31)	2	(2,2,2)	15	(16,16,16)	13	(36,38,40)	14	(84,93,102)	19	(15,15,15)	5	(15,17,19)	6	(58,61,64)	3	(64,71,78)	9	(17,18,19)	8	(21,22,23)	11	(17,17,17)	16	(20,20,20)
1939	2	15	(57,61,65)	11	(57,66,75)	12	(59,62,65)	7	(68,70,72)	1	(58,59,60)	0	(80,80,80)	14	(75,82,89)	9	(2,2,2)	18	(95,97,99)	8	(70,76,82)	13	(68,72,76)	5	(77,90,103)	16	(68,74,80)	3	(93,95,97)	19	(38,41,44)	4	(9,9,9)	10	(42,46,50)	6	(20,20,20)	17	(68,78,88)	2	(32,32,32)
1870	2	7	(55,61,67)	18	(90,90,90)	4	(35,37,39)	19	(75,86,97)	12	(15,15,15)	9	(17,19,21)	13	(53,62,71)	5	(76,82,88)	2	(78,86,94)	15	(53,59,65)	10	(88,92,96)	14	(80,89,98)	0	(73,82,91)	16	(44,48,52)	1	(13,13,13)	6	(26,29,32)	8	(25,28,31)	17	(43,45,47)	11	(73,84,95)	3	(55,62,69)
