30	20
1112	4	8	(17,17,17)	10	(36,42,48)	5	(3,3,3)	13	(71,77,83)	11	(51,53,55)	17	(62,65,68)	19	(13,14,15)	18	(13,14,15)	9	(74,77,80)	15	(19,22,25)	3	(26,26,26)	16	(48,53,58)	0	(34,36,38)	12	(60,66,72)	7	(26,26,26)	2	(52,56,60)	1	(13,14,15)	14	(41,41,41)	6	(60,69,78)	4	(74,85,96)
1474	4	14	(54,57,60)	18	(87,93,99)	1	(73,85,97)	2	(18,20,22)	13	(91,94,97)	9	(3,3,3)	16	(54,59,64)	6	(76,80,84)	19	(40,40,40)	17	(73,83,93)	7	(67,67,67)	8	(55,55,55)	3	(25,25,25)	10	(22,24,26)	0	(70,74,78)	11	(46,47,48)	15	(35,37,39)	5	(97,98,99)	12	(8,9,10)	4	(76,84,92)
1153	4	9	(2,2,2)	6	(55,62,69)	13	(35,35,35)	10	(85,87,89)	5	(33,37,41)	15	(72,79,86)	2	(4,4,4)	8	(71,79,87)	19	(55,61,67)	1	(32,35,38)	4	(37,39,41)	18	(26,26,26)	11	(24,24,24)	7	(17,17,17)	16	(8,8,8)	12	(77,88,99)	0	(38,39,40)	3	(25,25,25)	14	(91,92,93)	17	(42,48,54)
1037	4	14	(48,51,54)	3	(27,30,33)	10	(72,79,86)	16	(26,27,28)	18	(24,25,26)	1	(12,13,14)	17	(3,3,3)	0	(21,23,25)	6	(16,17,18)	8	(19,22,25)	2	(45,45,45)	11	(13,13,13)	19	(70,72,74)	5	(48,52,56)	7	(55,56,57)	15	(53,56,59)	12	(74,84,94)	9	(16,16,16)	4	(49,50,51)	13	(58,64,70)
1240	4	5	(69,72,75)	16	(78,80,82)	11	(4,4,4)	9	(7,7,7)	17	(78,85,92)	10	(29,30,31)	18	(70,75,80)	15	(45,47,49)	0	(94,94,94)	19	(10,11,12)	6	(73,75,77)	4	(61,63,65)	13	(55,58,61)	2	(57,63,69)	1	(4,4,4)	14	(32,33,34)	3	(41,47,53)	12	(71,78,85)	7	(8,8,8)	8	(20,20,20)
1414	4	7	(29,32,35)	9	(77,82,87)	1	(42,45,48)	2	(14,14,14)	4	(10,10,10)	6	(52,60,68)	10	(98,98,98)	18	(92,95,98)	17	(55,61,67)	8	(84,88,92)	5	(57,66,75)	0	(78,79,80)	19	(92,98,104)	15	(39,44,49)	14	(47,48,49)	13	(26,27,28)	11	(41,47,53)	12	(28,31,34)	3	(12,13,14)	16	(45,50,55)
1362	2	0	(30,32,34)	12	(51,53,55)	1	(32,33,34)	14	(68,70,72)	18	(54,59,64)	6	(35,41,47)	8	(92,95,98)	17	(61,65,69)	10	(88,91,94)	2	(7,7,7)	19	(18,19,20)	5	(72,82,92)	16	(87,93,99)	11	(54,56,58)	7	(42,44,46)	13	(47,47,47)	9	(30,32,34)	3	(62,62,62)	15	(49,52,55)	4	(14,15,16)
1296	2	16	(5,5,5)	14	(41,44,47)	18	(94,94,94)	11	(18,20,22)	1	(32,35,38)	10	(65,75,85)	5	(92,92,92)	9	(28,30,32)	7	(60,69,78)	2	(4,4,4)	12	(89,99,109)	15	(70,71,72)	17	(18,18,18)	8	(1,1,1)	0	(73,75,77)	4	(41,44,47)	19	(30,35,40)	3	(34,37,40)	6	(48,53,58)	13	(83,96,109)
1458	2	10	(56,60,64)	19	(53,54,55)	18	(36,41,46)	15	(40,45,50)	8	(75,79,83)	0	(19,19,19)	2	(50,53,56)	9	(89,91,93)	13	(1,1,1)	3	(70,74,78)	6	(15,16,17)	7	(49,56,63)	12	(68,75,82)	11	(95,95,95)	1	(85,90,95)	4	(75,86,97)	5	(55,58,61)	16	(42,42,42)	14	(78,79,80)	17	(8,8,8)
1349	2	9	(73,78,83)	14	(50,56,62)	10	(23,24,25)	19	(53,60,67)	8	(84,88,92)	12	(44,47,50)	7	(31,33,35)	6	(11,11,11)	18	(79,92,105)	2	(62,72,82)	11	(42,42,42)	0	(76,88,100)	13	(30,30,30)	15	(54,57,60)	16	(96,97,98)	1	(23,25,27)	17	(25,26,27)	4	(5,5,5)	3	(61,62,63)	5	(45,45,45)
1344	2	3	(86,95,104)	4	(59,62,65)	18	(47,53,59)	15	(66,69,72)	6	(44,45,46)	2	(46,48,50)	16	(49,49,49)	7	(59,59,59)	5	(33,37,41)	12	(23,23,23)	9	(88,94,100)	17	(19,19,19)	0	(71,79,87)	8	(70,81,92)	1	(9,9,9)	10	(64,66,68)	14	(30,32,34)	11	(16,17,18)	19	(34,38,42)	13	(54,59,64)
1218	2	2	(57,61,65)	4	(63,73,83)	1	(77,79,81)	15	(23,25,27)	16	(74,75,76)	3	(5,5,5)	17	(73,76,79)	6	(23,26,29)	11	(69,69,69)	12	(16,18,20)	7	(21,21,21)	18	(21,21,21)	8	(16,16,16)	13	(36,39,42)	0	(15,15,15)	14	(64,64,64)	19	(93,98,103)	10	(65,70,75)	9	(54,54,54)	5	(32,32,32)
1368	2	16	(46,46,46)	19	(83,94,105)	10	(32,33,34)	9	(23,24,25)	14	(29,31,33)	12	(49,57,65)	18	(57,57,57)	2	(8,8,8)	17	(88,88,88)	15	(51,55,59)	6	(68,69,70)	7	(51,51,51)	5	(93,94,95)	11	(42,43,44)	1	(34,35,36)	0	(60,61,62)	4	(13,14,15)	3	(27,30,33)	8	(74,84,94)	13	(77,79,81)
1383	2	12	(87,97,107)	3	(7,7,7)	17	(53,59,65)	4	(87,87,87)	8	(54,57,60)	9	(36,37,38)	2	(4,4,4)	11	(2,2,2)	13	(21,23,25)	5	(44,45,46)	18	(66,73,80)	10	(65,72,79)	6	(96,98,100)	7	(74,79,84)	1	(58,61,64)	15	(14,15,16)	16	(80,80,80)	14	(73,77,81)	0	(13,15,17)	19	(73,76,79)
1401	2	7	(50,53,56)	0	(57,66,75)	18	(37,42,47)	19	(58,59,60)	15	(6,6,6)	2	(56,60,64)	9	(26,30,34)	1	(58,59,60)	10	(54,63,72)	6	(56,61,66)	3	(74,83,92)	11	(13,14,15)	13	(69,78,87)	12	(83,90,97)	8	(36,38,40)	4	(86,88,90)	16	(20,20,20)	17	(20,23,26)	5	(79,81,83)	14	(64,64,64)
