20	20
1363	4	10	(73,84,95)	9	(41,45,49)	16	(52,53,54)	18	(42,48,54)	17	(8,9,10)	5	(9,9,9)	14	(37,39,41)	2	(73,79,85)	13	(74,83,92)	19	(44,50,56)	12	(24,24,24)	3	(46,49,52)	8	(73,81,89)	4	(5,5,5)	1	(61,70,79)	15	(82,89,96)	0	(83,91,99)	6	(25,25,25)	11	(74,80,86)	7	(36,36,36)
1340	4	4	(68,75,82)	19	(42,48,54)	5	(6,6,6)	6	(32,32,32)	2	(62,68,74)	7	(21,23,25)	16	(38,44,50)	12	(19,21,23)	9	(37,42,47)	11	(13,13,13)	8	(73,74,75)	13	(30,31,32)	14	(59,62,65)	3	(87,91,95)	1	(64,65,66)	15	(64,66,68)	18	(24,26,28)	17	(88,96,104)	0	(89,97,105)	10	(48,51,54)
1513	4	10	(47,49,51)	3	(23,26,29)	14	(33,35,37)	0	(60,64,68)	16	(48,55,62)	1	(69,78,87)	2	(71,72,73)	5	(76,83,90)	7	(57,59,61)	15	(15,16,17)	17	(90,92,94)	13	(65,68,71)	19	(57,64,71)	4	(4,4,4)	11	(71,76,81)	12	(79,82,85)	9	(61,70,79)	18	(67,75,83)	8	(58,65,72)	6	(27,31,35)
1209	4	1	(49,55,61)	8	(50,58,66)	17	(36,37,38)	11	(30,32,34)	0	(31,31,31)	10	(65,65,65)	12	(63,65,67)	5	(80,85,90)	13	(50,50,50)	4	(88,94,100)	6	(37,37,37)	3	(18,20,22)	15	(81,94,107)	7	(18,20,22)	16	(30,31,32)	14	(30,30,30)	9	(45,49,53)	2	(8,8,8)	19	(22,22,22)	18	(45,47,49)
1457	2	13	(81,81,81)	16	(59,68,77)	18	(2,2,2)	10	(64,69,74)	15	(37,38,39)	4	(7,7,7)	14	(80,81,82)	5	(70,79,88)	19	(76,76,76)	2	(92,94,96)	17	(63,65,67)	0	(11,11,11)	6	(91,98,105)	7	(38,38,38)	3	(90,95,100)	1	(91,93,95)	9	(9,9,9)	12	(20,21,22)	11	(16,17,18)	8	(71,79,87)
1587	2	5	(60,64,68)	7	(7,7,7)	15	(92,94,96)	19	(29,29,29)	17	(76,77,78)	4	(72,75,78)	12	(46,50,54)	2	(78,78,78)	3	(57,57,57)	18	(29,29,29)	8	(65,66,67)	13	(84,93,102)	0	(69,74,79)	9	(67,73,79)	14	(73,80,87)	10	(8,8,8)	11	(26,26,26)	6	(85,87,89)	1	(59,69,79)	16	(78,85,92)
1309	2	10	(44,49,54)	3	(52,59,66)	12	(87,91,95)	8	(51,59,67)	9	(24,25,26)	16	(40,44,48)	19	(45,50,55)	6	(37,41,45)	13	(29,33,37)	11	(83,89,95)	17	(73,79,85)	0	(3,3,3)	14	(54,54,54)	18	(79,82,85)	1	(54,63,72)	4	(30,31,32)	15	(14,15,16)	5	(2,2,2)	7	(61,67,73)	2	(61,71,81)
1017	2	4	(4,4,4)	14	(19,20,21)	18	(23,23,23)	3	(30,33,36)	16	(60,65,70)	7	(42,44,46)	9	(56,57,58)	10	(20,20,20)	17	(81,93,105)	11	(22,23,24)	15	(17,18,19)	0	(8,8,8)	5	(66,72,78)	6	(53,54,55)	19	(16,18,20)	13	(85,93,101)	12	(43,43,43)	1	(16,18,20)	8	(55,56,57)	2	(21,21,21)
1326	2	8	(58,58,58)	4	(25,25,25)	7	(34,34,34)	5	(87,89,91)	9	(50,54,58)	19	(81,89,97)	3	(11,12,13)	0	(51,51,51)	13	(71,74,77)	14	(76,78,80)	11	(4,4,4)	17	(69,72,75)	16	(75,81,87)	10	(81,92,103)	1	(60,69,78)	2	(35,35,35)	12	(25,25,25)	6	(35,35,35)	18	(9,10,11)	15	(30,33,36)
1595	2	11	(30,33,36)	19	(77,84,91)	12	(65,75,85)	4	(62,66,70)	18	(46,49,52)	6	(67,77,87)	8	(87,87,87)	13	(44,44,44)	15	(35,37,39)	2	(61,67,73)	0	(30,33,36)	1	(65,75,85)	3	(62,65,68)	17	(40,44,48)	16	(59,66,73)	10	(43,45,47)	5	(86,93,100)	9	(88,98,108)	7	(20,22,24)	14	(66,67,68)
1554	2	0	(17,17,17)	17	(26,26,26)	1	(54,54,54)	18	(23,25,27)	13	(79,92,105)	12	(33,34,35)	6	(43,47,51)	7	(71,80,89)	2	(23,24,25)	5	(83,92,101)	15	(64,75,86)	10	(60,68,76)	11	(76,84,92)	9	(69,72,75)	19	(79,84,89)	16	(92,94,96)	4	(66,69,72)	14	(91,96,101)	3	(34,34,34)	8	(29,29,29)
1583	2	0	(65,66,67)	10	(75,79,83)	5	(73,74,75)	8	(66,67,68)	2	(72,72,72)	1	(22,22,22)	15	(45,50,55)	7	(27,30,33)	18	(43,47,51)	3	(70,75,80)	12	(41,43,45)	13	(40,44,48)	9	(70,71,72)	17	(55,61,67)	19	(47,54,61)	11	(87,99,111)	16	(11,11,11)	6	(84,97,110)	14	(73,75,77)	4	(72,81,90)
1487	2	16	(32,35,38)	13	(68,75,82)	4	(95,99,103)	19	(66,72,78)	18	(86,92,98)	6	(83,90,97)	10	(26,26,26)	5	(83,91,99)	9	(63,70,77)	17	(82,82,82)	1	(12,13,14)	12	(40,45,50)	14	(71,82,93)	8	(53,58,63)	15	(34,38,42)	11	(18,19,20)	3	(58,66,74)	0	(23,23,23)	7	(49,49,49)	2	(18,19,20)
1145	2	17	(81,82,83)	13	(65,74,83)	4	(39,40,41)	12	(29,33,37)	7	(9,9,9)	0	(33,33,33)	11	(25,26,27)	3	(40,44,48)	2	(16,18,20)	8	(67,73,79)	16	(37,41,45)	18	(87,96,105)	1	(39,39,39)	6	(88,91,94)	14	(86,89,92)	15	(11,11,11)	10	(1,1,1)	19	(2,2,2)	5	(63,69,75)	9	(10,10,10)
1346	2	12	(23,25,27)	10	(29,32,35)	16	(40,41,42)	5	(14,14,14)	9	(62,67,72)	0	(24,25,26)	6	(90,94,98)	18	(84,89,94)	1	(19,21,23)	2	(92,98,104)	15	(81,92,103)	11	(62,72,82)	14	(52,57,62)	3	(4,4,4)	8	(1,1,1)	7	(2,2,2)	13	(82,84,86)	19	(87,91,95)	17	(41,42,43)	4	(84,85,86)
1157	2	7	(27,29,31)	1	(96,98,100)	4	(41,41,41)	13	(79,87,95)	16	(51,52,53)	12	(9,9,9)	9	(20,22,24)	3	(2,2,2)	14	(77,79,81)	18	(73,73,73)	0	(15,16,17)	10	(20,22,24)	5	(91,97,103)	17	(12,13,14)	8	(19,19,19)	2	(12,13,14)	19	(46,50,54)	6	(43,43,43)	15	(88,91,94)	11	(34,34,34)
1229	1	14	(88,91,94)	8	(39,41,43)	18	(42,47,52)	17	(57,61,65)	15	(61,66,71)	19	(28,31,34)	3	(87,92,97)	12	(42,42,42)	16	(19,19,19)	0	(87,98,109)	2	(35,36,37)	1	(28,29,30)	13	(8,8,8)	5	(22,25,28)	10	(5,5,5)	11	(86,90,94)	9	(59,62,65)	7	(62,63,64)	6	(16,17,18)	4	(21,23,25)
1357	1	8	(68,69,70)	9	(77,78,79)	15	(57,61,65)	7	(51,52,53)	5	(38,40,42)	1	(70,71,72)	0	(40,40,40)	18	(55,61,67)	14	(87,93,99)	2	(36,37,38)	6	(29,32,35)	12	(47,48,49)	17	(6,7,8)	4	(36,37,38)	10	(65,69,73)	19	(4,4,4)	11	(75,79,83)	13	(71,81,91)	16	(10,10,10)	3	(67,75,83)
1380	1	16	(86,90,94)	4	(16,16,16)	15	(63,68,73)	14	(32,32,32)	8	(91,96,101)	7	(7,7,7)	18	(37,42,47)	19	(46,52,58)	12	(34,38,42)	5	(62,68,74)	6	(68,72,76)	9	(73,78,83)	1	(9,10,11)	2	(54,61,68)	13	(37,40,43)	3	(31,31,31)	0	(72,81,90)	11	(68,69,70)	17	(76,84,92)	10	(26,27,28)
1315	1	4	(83,91,99)	8	(16,17,18)	2	(71,75,79)	14	(7,7,7)	15	(44,44,44)	6	(9,10,11)	13	(30,32,34)	17	(73,78,83)	12	(9,9,9)	9	(65,69,73)	7	(42,45,48)	5	(83,87,91)	3	(77,90,103)	1	(47,50,53)	0	(38,42,46)	11	(2,2,2)	19	(19,21,23)	10	(57,62,67)	18	(90,93,96)	16	(84,88,92)
