30	20
1418	4	11	(60,66,72)	19	(36,38,40)	16	(15,15,15)	7	(7,7,7)	12	(89,93,97)	1	(51,57,63)	10	(85,92,99)	8	(53,56,59)	6	(87,93,99)	18	(57,60,63)	2	(36,40,44)	13	(64,74,84)	17	(56,59,62)	14	(69,72,75)	0	(19,21,23)	3	(23,24,25)	15	(23,24,25)	4	(57,57,57)	5	(74,74,74)	9	(66,69,72)
1504	4	4	(86,88,90)	19	(64,70,76)	8	(39,42,45)	17	(13,14,15)	0	(66,66,66)	5	(8,8,8)	1	(28,32,36)	6	(66,77,88)	11	(11,11,11)	12	(30,30,30)	10	(43,48,53)	13	(96,97,98)	2	(82,89,96)	3	(78,82,86)	15	(81,81,81)	18	(79,89,99)	16	(71,76,81)	7	(83,87,91)	14	(41,44,47)	9	(26,26,26)
1290	4	19	(52,53,54)	10	(81,82,83)	14	(35,37,39)	11	(82,85,88)	3	(29,31,33)	2	(74,81,88)	13	(21,24,27)	1	(67,67,67)	0	(3,3,3)	12	(12,12,12)	9	(8,8,8)	18	(64,72,80)	4	(77,87,97)	5	(68,69,70)	16	(18,19,20)	17	(31,35,39)	7	(86,97,108)	6	(46,46,46)	8	(67,73,79)	15	(12,12,12)
1297	4	2	(30,31,32)	15	(44,50,56)	6	(72,74,76)	19	(12,12,12)	17	(48,52,56)	14	(83,89,95)	12	(67,67,67)	13	(46,52,58)	1	(21,21,21)	11	(10,11,12)	5	(29,31,33)	4	(62,69,76)	9	(31,35,39)	16	(92,99,106)	18	(23,24,25)	10	(82,93,104)	8	(82,87,92)	7	(15,15,15)	0	(19,20,21)	3	(57,66,75)
1042	4	17	(14,14,14)	8	(79,90,101)	10	(13,14,15)	16	(61,68,75)	19	(6,6,6)	4	(77,79,81)	2	(14,14,14)	6	(15,15,15)	0	(16,17,18)	3	(66,68,70)	9	(18,19,20)	12	(43,46,49)	11	(68,72,76)	7	(31,33,35)	1	(18,20,22)	15	(12,12,12)	14	(52,56,60)	13	(86,97,108)	18	(26,26,26)	5	(32,36,40)
1508	4	5	(67,71,75)	6	(83,95,107)	13	(2,2,2)	10	(79,81,83)	19	(84,93,102)	16	(18,21,24)	9	(84,98,112)	8	(61,64,67)	15	(29,30,31)	12	(37,40,43)	4	(61,67,73)	7	(59,65,71)	14	(16,16,16)	11	(29,33,37)	17	(46,51,56)	3	(46,49,52)	18	(62,68,74)	2	(83,89,95)	0	(90,92,94)	1	(31,35,39)
1327	2	2	(27,28,29)	19	(31,33,35)	4	(78,81,84)	8	(91,94,97)	9	(10,11,12)	6	(53,61,69)	7	(32,36,40)	5	(29,33,37)	11	(87,92,97)	1	(73,83,93)	13	(14,14,14)	14	(87,97,107)	17	(35,36,37)	18	(58,61,64)	10	(67,72,77)	3	(64,65,66)	12	(24,26,28)	16	(13,14,15)	0	(4,4,4)	15	(71,80,89)
1320	2	16	(63,70,77)	7	(86,96,106)	1	(34,35,36)	6	(11,11,11)	5	(99,99,99)	12	(71,83,95)	4	(39,39,39)	10	(41,43,45)	14	(86,87,88)	15	(18,19,20)	8	(13,14,15)	18	(40,46,52)	0	(81,91,101)	3	(15,17,19)	9	(31,32,33)	11	(32,32,32)	17	(35,38,41)	13	(41,46,51)	19	(93,96,99)	2	(20,22,24)
1280	2	12	(65,69,73)	0	(34,36,38)	2	(8,8,8)	4	(19,21,23)	1	(2,2,2)	6	(31,32,33)	14	(65,75,85)	16	(70,81,92)	19	(43,47,51)	3	(61,64,67)	17	(77,80,83)	5	(71,75,79)	11	(45,49,53)	8	(41,41,41)	9	(78,82,86)	10	(22,25,28)	13	(85,89,93)	15	(29,33,37)	7	(27,29,31)	18	(45,47,49)
1237	2	6	(9,9,9)	17	(33,36,39)	13	(20,22,24)	19	(56,59,62)	16	(30,32,34)	18	(32,33,34)	11	(64,72,80)	10	(25,27,29)	3	(41,45,49)	2	(17,19,21)	14	(45,49,53)	8	(31,35,39)	5	(56,57,58)	7	(81,87,93)	15	(56,59,62)	9	(47,49,51)	12	(76,83,90)	4	(51,52,53)	0	(60,66,72)	1	(60,61,62)
