20	20
1253	4	7	(30,33,36)	4	(8,8,8)	0	(74,81,88)	10	(61,68,75)	17	(28,28,28)	18	(79,91,103)	16	(86,91,96)	15	(72,74,76)	3	(7,7,7)	11	(7,7,7)	5	(18,19,20)	6	(46,50,54)	9	(59,65,71)	19	(46,53,60)	12	(9,9,9)	8	(85,90,95)	14	(60,69,78)	13	(46,50,54)	2	(57,58,59)	1	(12,13,14)
1322	4	3	(65,69,73)	19	(10,10,10)	17	(53,58,63)	14	(10,10,10)	11	(91,91,91)	1	(5,5,5)	2	(34,37,40)	7	(9,9,9)	16	(82,93,104)	13	(92,94,96)	9	(44,46,48)	5	(52,55,58)	8	(87,99,111)	0	(25,28,31)	18	(82,95,108)	10	(92,94,96)	6	(4,4,4)	4	(46,51,56)	15	(54,59,64)	12	(10,10,10)
1378	4	15	(79,79,79)	0	(70,70,70)	4	(31,35,39)	8	(70,82,94)	2	(33,35,37)	14	(72,84,96)	18	(33,34,35)	12	(84,87,90)	7	(90,91,92)	5	(66,69,72)	6	(12,12,12)	16	(29,31,33)	17	(87,94,101)	11	(56,65,74)	10	(13,13,13)	13	(15,16,17)	19	(34,39,44)	9	(41,46,51)	1	(4,4,4)	3	(71,74,77)
1331	4	17	(45,50,55)	7	(37,40,43)	12	(76,81,86)	9	(47,47,47)	0	(90,96,102)	13	(60,67,74)	1	(85,94,103)	14	(49,53,57)	2	(21,22,23)	16	(17,17,17)	10	(21,23,25)	18	(23,24,25)	8	(59,66,73)	4	(14,15,16)	6	(48,56,64)	15	(72,84,96)	19	(72,79,86)	5	(24,25,26)	3	(12,13,14)	11	(66,72,78)
1389	2	19	(7,7,7)	6	(75,81,87)	5	(55,62,69)	15	(44,50,56)	13	(82,91,100)	4	(68,77,86)	2	(31,32,33)	18	(10,10,10)	3	(73,78,83)	16	(73,78,83)	11	(19,21,23)	14	(76,78,80)	1	(21,21,21)	17	(10,10,10)	8	(83,88,93)	9	(22,23,24)	7	(91,92,93)	10	(32,34,36)	12	(83,88,93)	0	(42,48,54)
1297	2	14	(61,66,71)	0	(63,71,79)	5	(52,55,58)	18	(23,25,27)	11	(41,43,45)	2	(21,24,27)	12	(78,87,96)	7	(59,59,59)	6	(83,90,97)	13	(60,63,66)	4	(87,90,93)	19	(22,22,22)	15	(6,6,6)	1	(47,50,53)	3	(9,9,9)	10	(17,18,19)	16	(19,19,19)	17	(47,52,57)	9	(72,83,94)	8	(60,66,72)
1246	2	8	(65,66,67)	14	(39,39,39)	18	(10,10,10)	7	(73,80,87)	6	(49,55,61)	3	(38,38,38)	1	(29,29,29)	11	(41,41,41)	17	(63,63,63)	10	(31,32,33)	15	(83,91,99)	19	(26,27,28)	4	(71,72,73)	2	(69,71,73)	16	(58,61,64)	13	(34,35,36)	9	(17,17,17)	0	(25,26,27)	5	(41,42,43)	12	(61,64,67)
1361	2	17	(11,11,11)	18	(29,33,37)	13	(77,84,91)	15	(11,12,13)	5	(16,18,20)	8	(56,57,58)	19	(39,43,47)	16	(22,24,26)	0	(70,77,84)	2	(79,85,91)	7	(62,62,62)	3	(46,49,52)	1	(5,5,5)	9	(42,46,50)	11	(80,93,106)	14	(80,85,90)	6	(89,92,95)	10	(28,30,32)	4	(63,64,65)	12	(70,77,84)
1183	2	11	(36,38,40)	0	(28,30,32)	9	(31,31,31)	18	(22,25,28)	1	(86,90,94)	19	(72,79,86)	16	(3,3,3)	12	(47,52,57)	6	(83,87,91)	10	(27,30,33)	7	(85,87,89)	14	(4,4,4)	15	(54,57,60)	8	(40,43,46)	4	(50,55,60)	13	(20,21,22)	17	(27,30,33)	5	(1,1,1)	2	(68,72,76)	3	(66,75,84)
1228	2	0	(9,9,9)	8	(43,49,55)	18	(87,91,95)	4	(35,39,43)	13	(35,40,45)	14	(56,59,62)	1	(18,20,22)	7	(26,27,28)	19	(67,67,67)	15	(21,22,23)	16	(2,2,2)	10	(42,47,52)	3	(79,91,103)	6	(11,11,11)	11	(68,70,72)	5	(84,97,110)	12	(77,78,79)	17	(67,69,71)	9	(17,17,17)	2	(37,40,43)
1249	2	16	(51,57,63)	6	(31,32,33)	3	(65,67,69)	8	(24,26,28)	10	(22,23,24)	1	(51,55,59)	19	(14,14,14)	17	(67,77,87)	0	(77,77,77)	13	(82,82,82)	2	(33,34,35)	4	(1,1,1)	5	(64,64,64)	12	(89,90,91)	9	(32,37,42)	15	(41,47,53)	7	(25,27,29)	18	(49,54,59)	11	(3,3,3)	14	(87,94,101)
